synagogue_id,synagogue_name,status,founded_year,founded_text,closed_year,closed_text,street_address,neighborhood,city,state,zip_code,latitude,longitude,address_is_current,rabbi_name,rabbi_title,rabbi_start_year,rabbi_end_year,history_content,entry_type,history_year
fcef960e-c80f-4751-8461-216693534248,"Beth Shloime Rumanian Congregation.                      See, Beth Solomon",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e020351e-812b-4881-a32e-99fe755959ee,"Beth Sholom.                                                                       Also, Logan Congregation Ahavas Israel",active,1917,[1919],null,Active,8231 Old York Rd.,West Oak Lane,Philadelphia,PA,null,40.08155120,-75.12599890,true,Mortimer Cohen,null,null,null,"First name was Logan Congregation Ahavas Israel in rented space in a Theatre. At time of charter, was Conservative. Changed its name to Beth Sholom in honor of the Armistice of 1918. Hired a rabbi, Mortimer Cohen, and built a synagogue at Broad, Courland & Belfield, dedicated in 1922 (Italianate style). In the late 40's work began on a new community center and school in Elkins Park. The new synagogue, designed by Frank Lloyd Wright was dedicated Sept 1959. Krainin; Aaron Landes",general,null
e020351e-812b-4881-a32e-99fe755959ee,"Beth Sholom.                                                                       Also, Logan Congregation Ahavas Israel",active,1917,[1919],null,Active,8231 Old York Rd.,West Oak Lane,Philadelphia,PA,null,40.08155120,-75.12599890,true,David Glanzberg-,null,null,null,"First name was Logan Congregation Ahavas Israel in rented space in a Theatre. At time of charter, was Conservative. Changed its name to Beth Sholom in honor of the Armistice of 1918. Hired a rabbi, Mortimer Cohen, and built a synagogue at Broad, Courland & Belfield, dedicated in 1922 (Italianate style). In the late 40's work began on a new community center and school in Elkins Park. The new synagogue, designed by Frank Lloyd Wright was dedicated Sept 1959. Krainin; Aaron Landes",general,null
e020351e-812b-4881-a32e-99fe755959ee,"Beth Sholom.                                                                       Also, Logan Congregation Ahavas Israel",active,1917,[1919],null,Active,Broad & Cortland Sts,null,Philadelphia,PA,null,null,null,false,David Glanzberg-,null,null,null,"First name was Logan Congregation Ahavas Israel in rented space in a Theatre. At time of charter, was Conservative. Changed its name to Beth Sholom in honor of the Armistice of 1918. Hired a rabbi, Mortimer Cohen, and built a synagogue at Broad, Courland & Belfield, dedicated in 1922 (Italianate style). In the late 40's work began on a new community center and school in Elkins Park. The new synagogue, designed by Frank Lloyd Wright was dedicated Sept 1959. Krainin; Aaron Landes",general,null
e020351e-812b-4881-a32e-99fe755959ee,"Beth Sholom.                                                                       Also, Logan Congregation Ahavas Israel",active,1917,[1919],null,Active,Broad & Cortland Sts,null,Philadelphia,PA,null,null,null,false,Mortimer Cohen,null,null,null,"First name was Logan Congregation Ahavas Israel in rented space in a Theatre. At time of charter, was Conservative. Changed its name to Beth Sholom in honor of the Armistice of 1918. Hired a rabbi, Mortimer Cohen, and built a synagogue at Broad, Courland & Belfield, dedicated in 1922 (Italianate style). In the late 40's work began on a new community center and school in Elkins Park. The new synagogue, designed by Frank Lloyd Wright was dedicated Sept 1959. Krainin; Aaron Landes",general,null
55bf4612-1ad8-4093-b444-e518d1032fd8,Beth Solomon,closed,1961,1961,null,1970s,601 E. Mt Pleasant Ave,null,Philadelphia,PA,19119,40.06648000,-75.18048300,true,null,null,null,null,Rabbi Meyer Isaacson moved congregation from South Philadelphia to the Northwest. The rabbi moved to Staten Island in the 1970's.,general,null
9fba131b-ecda-4fb8-85aa-b5c5f019b4e3,Beth Solomon Suburban (of Somerton),active,1968,1968,null,Active,198 Tomlinson Rd,null,Philadelphia,PA,19116,40.11944880,-75.03572493,true,null,null,null,null,Established by Solomon Isaacson (Meyer Isaacson's son) in Philmont Heights in the NE. First met in rabbi's basement near Bustleton & Tomlinson Roads.,general,null
e4d27453-cf27-42f4-aad1-650e7898b1b8,"Beth Solomon.                                                                  Also, Beth Shloime Rumanian Congregation",unknown,1948,[1950],null,null,601 E Sedgewick St 2300 S. 6th St,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,"Started as a Landsleit Shul. Synagogue of the Monastreishner Rebbe, Mayer Isaacson. Moved to Mount Airy in 1961. 6th & Wolf, three storey red brick building erected in 1922, sold to Anshe Zitomer in the 70's. [Rumanian]",general,null
9d600638-694a-4bc0-946b-ef914e164335,Beth Tefilath Israel,unknown,1910,1910          [1912],null,null,3911 Powelton Ave,null,Philadelphia,PA,19104,39.95938583,-75.20029750,true,null,null,null,null,null,null,null
8a990f8b-43f3-4c0c-b5cd-7a62134fb867,Beth Tefilath Israel of Pennypack Park,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
efd8faf5-742c-4e55-b412-2491313ab4b6,Beth Tfilla of Overbrook Park,unknown,1948,1948,null,null,7630 Woodbine Ave,null,Philadelphia,PA,19151,39.97400140,-75.26796120,true,Arthur Lavinsky,null,null,null,null,null,null
1f47f14f-1647-4d32-a41e-eadcd1504ba2,Beth Tikvah,unknown,1958,1958,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Founded by Bernard Diamond. Used a mid-19th century African-American church on Holme Ave. Lasted until the building of the Pennypack Jewish Community Center in 1959.,general,null
af314ab7-e728-499e-b65f-adf918ad0709,Beth Tikvah-B'nai,active,null,null,null,Active,1001 Paper Mill Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Saul Grife,null,null,null,null,null,null
4b24d4cd-abec-41f0-b818-2ded50c9ee6e,Beth Torah [Temple],unknown,null,null,null,null,608 Welsh Rd,null,Philadelphia,PA,19115,40.10401547,-75.05178909,true,null,null,null,null,Northeast Philadelphia's first ReformTemple,general,null
c4c48f93-4d73-4125-bec0-184eeb6340d2,Beth Tovim,active,1964,1964,null,Active,NE Corner 59th St & Drexel Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Arniel Novoseller,null,null,null,Mansion purchased for community by a benefactor - Tuvia - after whom the synagogue was named. Led by the Novoseller family.,general,null
c4c48f93-4d73-4125-bec0-184eeb6340d2,Beth Tovim,active,1964,1964,null,Active,NE Corner 59th St & Drexel Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Sherman Novoseller,null,null,null,Mansion purchased for community by a benefactor - Tuvia - after whom the synagogue was named. Led by the Novoseller family.,general,null
5d35ed5a-660f-4186-9825-7c7a7663fa11,Beth Uziel,merged,1943,1943,1994,merged with Ner Zedek- Ezrath Israel,41 E. Wyoming Ave,null,Philadelphia,PA,19124,40.01815320,-75.09759220,true,Oskar Kramer,null,null,null,Storefront synagogue. Moved to the 500 Block (NW corner of Rorer & Wyoming Ave) in the early 1950's. Building dedicated in 1954.,general,null
5d35ed5a-660f-4186-9825-7c7a7663fa11,Beth Uziel,merged,1943,1943,1994,merged with Ner Zedek- Ezrath Israel,41 E. Wyoming Ave,null,Philadelphia,PA,19124,40.01815320,-75.09759220,true,Weissman,null,null,null,Storefront synagogue. Moved to the 500 Block (NW corner of Rorer & Wyoming Ave) in the early 1950's. Building dedicated in 1954.,general,null
1a998476-f5f2-4d7d-ab6e-bb1cfbdd1455,Beth Zion,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
696dedf4-3559-4673-855b-c8665fdc420d,Beth Zion-Beth Israel [Temple],active,null,null,null,Active,300 South 18th St,Center City,Philadelphia,PA,19146,39.94761440,-75.17143395,true,Ira Stone,null,null,null,null,null,null
841e69bb-c463-4b8e-8134-0ab9d85f3366,"Beth Zion. See, Toras Israel",closed,1937,1937,1970,Early 1970's.,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ba83bd18-e42f-41e5-82fa-7738d43b6d70,Beth-Elohim,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
090794a4-54a4-485b-9520-63a4ce4bd1ed,"Bialik Congregation. See, Toras Israel",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
c8cf0f55-b06d-49e5-90ae-c6e0213d658c,Bialostotski Minyan,closed,1914,1914,1930,Bialitotski's Shaliach Zibbur,1410 S 5th St,South Philadelphia,Philadelphia,PA,19148,39.93071160,-75.15340819,true,null,null,null,null,"Services held in home across street from Mount Sinai Hospital (Daroff Southern Division of Albert Einstein). Conducted by a melamed, Max Jaffe. After his death in the 1930's the minyan dissolved.",general,null
7a4ebfc7-3dbc-42a8-b535-ca0bf53b9746,Bikur Cholim,unknown,1861,1861,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"First held services at Caledonian Hall, 214 Pine St., and on the High Holy Days at Maennerchor Hall, Fairmount Ave. Cited by Morais Bernheimer. Beneficial purposes.",general,null
c0c444c4-c0e3-48c4-a5bc-5610e0661c75,Bikur Cholim [Chevra ],unknown,1861,1861,null,null,"Mercantile Hall,",Center City,Philadelphia,PA,19107,39.95312870,-75.16420210,true,null,null,null,null,Started as a Landsleit Shul.,general,null
c0c444c4-c0e3-48c4-a5bc-5610e0661c75,Bikur Cholim [Chevra ],unknown,1861,1861,null,null,Franklin & Poplar Sts,null,Philadelphia,PA,null,null,null,false,null,null,null,null,Started as a Landsleit Shul.,general,null
918d2621-771d-4fee-bb23-d93e47e66835,Birchas Shalom,unknown,1935,1935,null,null,5820 Woodcrest Ave,null,Philadelphia,PA,19131,39.98806700,-75.23995000,true,null,null,null,null,null,null,null
8c14cf2a-906c-4fe2-ad5b-bb00181bc803,"Boulevard Park. Also see, Ner Zedek - Ezrath Israel",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a8419c32-e9ac-4619-9809-70d675ab1585,Boulevard Temple. Also Temple Beth Torah,unknown,1949,1949,null,null,Tyson & Brous Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,"Reform oriented group from the Northeast Jewish Community Center. First met at the Odd Fellows Hall at Rhawn & Frankford. Chartered as Boulevard Temple, in 1950. First synagogue built in NE with off street parking. Moved to Verree on Welsh Rds in 1963 and renamed, Temple Beth Torah.",general,null
ade872c4-ea3a-4a30-bf92-112d24c31877,Bristol Jewish Center,active,1904,1904,null,Active,216 Pond St,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,"Started in tailor shop on Mill St, Bristol. In 1935 purchased building on 100 block of Pond St. Moved to current site after WWII.",general,null
a50809ac-d41c-4dab-bdd5-292207e85bcc,Brith Achim,active,1971,1971,null,Active,481 South Gulph Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,null,null,null
8ff132b8-1f71-43eb-be05-ffdf847e178c,Brith Israel Congregation,closed,1921,[1922],1990,1990,524 W. Roosevelt Blvd,null,Philadelphia,PA,19120,40.02333885,-75.13382794,true,Abraham J Levy,null,null,null,First met at 4848 N. Front St.; Became Conservative in 1923. Synagogue built by end of 1920's. Combined with the Oxford Circle Jewish Community Center in 1990.,general,null
f67582a6-50e8-41c0-b714-19aec7470762,"Brith Sholem Synagogue of Paschall Ave. Also see, Brith Sholom Community Center",unknown,1916,[1919],null,null,6842 Paschall Ave,null,Philadelphia,PA,19142,39.92112429,-75.23785371,true,Gerson Brenner Max Corchnoy,null,1916,null,"In 1940 moved and became Brith Sholom Community Center. Synagogue housed in the Paschall- Garrick House (""Old Yellow Mansion"") built 1723. Records held by Benjamin Gross and Jacob Rossikov.",general,null
99dd1de2-8c0f-4c94-bc31-bf2e53c74048,Brith Sholom,closed,1891,[1898],1970,Sold by early 1970's,571 N. 5th St,null,Philadelphia,PA,19123,39.96185810,-75.14645066,true,Joseph Bosh,null,null,null,"Unclear if the 3 Brith Sholom congs are the same. Various locations for identical name: one congregation held services at a hall, the SW corner of 6th & Girard in 1891; a Brith Sholom also started out on 4th St. below Poplar St, later moving to NE Corner of 2nd & Laurel. Reported to have been Molly Picon's Shul. [Hungarian]",ethnic_origin,null
99dd1de2-8c0f-4c94-bc31-bf2e53c74048,Brith Sholom,closed,1891,[1898],1970,Sold by early 1970's,571 N. 5th St,null,Philadelphia,PA,19123,39.96185810,-75.14645066,true,Klein,null,null,null,"Unclear if the 3 Brith Sholom congs are the same. Various locations for identical name: one congregation held services at a hall, the SW corner of 6th & Girard in 1891; a Brith Sholom also started out on 4th St. below Poplar St, later moving to NE Corner of 2nd & Laurel. Reported to have been Molly Picon's Shul. [Hungarian]",ethnic_origin,null
c2596f81-0e1c-4c4c-add5-25652bcf8b8f,Brith Sholom Chevra Kedusha.,unknown,1890,1890,null,null,604 Girard Ave,Fishtown,Philadelphia,PA,19125-3409,39.97119400,-75.12676600,true,null,null,null,null,Organized as a beneficial society,general,null
35925121-b5fd-4da4-8f6f-4af906bf0466,"Brith Sholom Community Center. Also see, Brith Sholem Synagogue of Paschall Ave.",closed,1940,1940,1960,Late 1960's,63rd & Greenway Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Meyer Kramer,null,null,null,Served commercial strip at 63rd & Woodland,general,null
a5b2b6d1-c3da-4bd4-9a8b-3866b85f1c24,"Brith Sholom. See, Brith Sholom (@ N.5th)",unknown,1897,1897,null,null,201 Poplar St,null,Philadelphia,PA,19123,39.96427300,-75.14078700,true,null,null,null,null,null,null,null
66d4b6e5-855e-40b2-a417-b954cd42f754,Brotherhood Temple Achim,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
b15a6ea9-c375-416c-8578-986f2cb521b6,Brothers of Israel,active,1883,1883,null,Active,530 Washington Crossing Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Issacher Levin,null,null,null,"Founded in Trenton, NJ as Hachaino B'nai Israelites, an Orthodox Shul. Moved to several locations in Trenton, became Conservative and changed name to Brothers of Israel. In 1970 branches started in Lawrenceville and Yardley. Changing Trenton demographics caused move to Yardley in 2007.",general,null
b15a6ea9-c375-416c-8578-986f2cb521b6,Brothers of Israel,active,1883,1883,null,Active,530 Washington Crossing Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Bachrach: Pincus Turman: Eleazer Bunin Joseph Konovitz,null,null,null,"Founded in Trenton, NJ as Hachaino B'nai Israelites, an Orthodox Shul. Moved to several locations in Trenton, became Conservative and changed name to Brothers of Israel. In 1970 branches started in Lawrenceville and Yardley. Changing Trenton demographics caused move to Yardley in 2007.",general,null
b15a6ea9-c375-416c-8578-986f2cb521b6,Brothers of Israel,active,1883,1883,null,Active,530 Washington Crossing Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Gerald Lerer,null,null,null,"Founded in Trenton, NJ as Hachaino B'nai Israelites, an Orthodox Shul. Moved to several locations in Trenton, became Conservative and changed name to Brothers of Israel. In 1970 branches started in Lawrenceville and Yardley. Changing Trenton demographics caused move to Yardley in 2007.",general,null
b15a6ea9-c375-416c-8578-986f2cb521b6,Brothers of Israel,active,1883,1883,null,Active,530 Washington Crossing Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Howard Hersch,null,null,null,"Founded in Trenton, NJ as Hachaino B'nai Israelites, an Orthodox Shul. Moved to several locations in Trenton, became Conservative and changed name to Brothers of Israel. In 1970 branches started in Lawrenceville and Yardley. Changing Trenton demographics caused move to Yardley in 2007.",general,null
273ba147-2e1f-49f9-af02-b3d0ad776b81,Bukier Congregation,closed,1919,1919,1933,1933,1527 S. 6th St.  (at Cross St),null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,Started as a Landsleit Shul. First met in the basement of Atereth Israel at 6th & Morris Sts until purchase of a building at 6th & Cross Sts. [Bukier],general,null
1509c426-8c5a-44ca-b58e-580530778917,Bustleton-Somerton Synagogue,closed,1972,1972,1990,1990's,Ferndale & Tomlinson Rds,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Meyer Kramer,null,null,null,"Formed when Har Tikvah, B'nai Ohr and B'nai Solomon combined in the 1970's . Beth Judah joined with Bustelton-Somerton in the early 1980's. Combined with Shaare Shamayim in the 1990's.",general,null
1509c426-8c5a-44ca-b58e-580530778917,Bustleton-Somerton Synagogue,closed,1972,1972,1990,1990's,Ferndale & Tomlinson Rds,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Barry Blum,null,null,null,"Formed when Har Tikvah, B'nai Ohr and B'nai Solomon combined in the 1970's . Beth Judah joined with Bustelton-Somerton in the early 1980's. Combined with Shaare Shamayim in the 1990's.",general,null
90f4686b-9d2d-4cb3-8907-fd0b0e0e8bcb,"Carpenters' Shul. [The] See, Adath Jeshurun Talmud Torah Congregation",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8b8e14e7-02fc-435f-8e74-a7e5270e3cd9,"Catherine St. Shul. See, Zeiras Israel",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
f5cb3496-8e67-4de6-93b0-5cda894ac37a,Center City Orthodox Synagogue,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
e0e71458-18a7-44d7-af91-2fb72e7dc602,Center City Reconstructionist Synagogue,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
c3410989-b082-4be7-99f1-02518fbc2ac6,Central Talmud Torah,unknown,null,null,null,null,314-20 Catherine St,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,null,null,null
99585fa2-f8c2-4bf0-876b-389f9d0855e5,Chabad Lubavitch of Bucks County,active,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2ff63f05-8446-4b64-83c7-978dee1800b5,Chevra Ahavas Chesed,unknown,1888,[1888],null,null,1209 N Hutchinson St,null,Philadelphia,PA,19122,39.97123847,-75.15163693,true,null,null,null,null,Started as a beneficial society. Founders protested the Reform direction of Adath Jeshurun. 120 members listed in 1901.,general,null
78751879-880e-4843-af63-e9911c46c9e8,"Chevra Heisner. See, Anshe Hisan",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
d2f39ca1-e5a0-406d-b8ee-e21d1c7223d6,Chevra Kuvier,unknown,1919,1919,null,null,243 Christian St,South Philadelphia,Philadelphia,PA,19147,39.93649533,-75.14839607,true,null,null,null,null,Started as a Landsleit Shul.,general,null
276e996b-f54d-4218-be77-7d109e48ac09,Chevra Mishnais,unknown,1920,1920,null,null,1028 Wyoming Ave,Feltonville,Philadelphia,PA,null,40.01903690,-75.10419450,true,null,null,null,null,Broke from Beth Judah in early 20's over egalitarian services. Met in private homes.,general,null
81f0d94a-7551-4f2b-a3e2-6909281e0b6b,"Chevra Mishnayos Kehilas Kodesh Anshe Sodo Lovon. Also, Anshe Sodo Lovon; Anshe Sude Luvin Biela Ziercow",closed,1913,1913       [1913],1983,Disbanded 1983,2024 S. 5th St.            (at Mercy),Greenwich,Philadelphia,PA,19148,39.92303200,-75.15518100,true,null,null,null,null,"Started as a Landsleit Shul. Affiliate of Anshe Sode Loven Beneficial Association. [Belaya Tserkov, S. of Kiev]",general,null
2e650cfe-e995-4edd-9cee-1fde51e4ab3d,Chevra Northern Hungarian,unknown,1896,1896,null,null,3rd & Brown Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,[Hungarian],ethnic_origin,null
c2fab2dd-6fb9-4ca2-942c-f4f2b965f562,Chevra Ohev Sholom,unknown,null,null,null,null,1926 S. 26th St,South Philadelphia,Philadelphia,PA,19145,39.92863693,-75.18917362,true,null,null,null,null,null,null,null
81b83067-e2fe-4f30-aa37-d0e1be3fb300,Chevra Schlansky,unknown,1929,1929,null,null,8th & Shunk Sts,Old City,Philadelphia,PA,19106,39.95359700,-75.15023500,true,null,null,null,null,"Affiliated with the Jewish Education Center, a Labor Zionist org. Two branches of the JEC: 5th & Moore Sts and Marshall & Porter Sts. Herman Shlansky was an organizer who conducted services.",general,null
4b754222-d738-4bd6-868e-92eaaa65ce73,Chevra Shas,unknown,null,null,null,null,932 Philadelphia [?],null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,Overseen by Rabbi Moses Varhaftig,general,null
9194c0db-2d8a-4a03-8ea6-fa6664a5251f,"Chevra Tahzuka Mishnoyis. Also, HaRav Ravi Moshe-Kelle Shlita Synagogue",unknown,null,null,null,null,1910 Moyamensing Ave,South Philadelphia,Philadelphia,PA,19148,39.92433750,-75.15248960,true,null,null,null,null,null,null,null
88112d58-6f0b-4d8b-a543-f161fca54867,Chevra Tehilim,unknown,1887,1887,null,null,2244 William St,Richmond,Philadelphia,PA,19134-3917,39.98612800,-75.11536300,true,null,null,null,null,null,null,null
f1559a68-f3c1-4bf4-b499-1470a8c69b96,Chevra Tehilim Mishnayos,unknown,1880,1880,null,null,NE Corner Auburn & Tulip Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,null,null,null,null,null,null,null
bd44c9c8-939d-499e-8799-f7b2c01147f9,"Chevra Tehilim Zikhron Yaakov. Also, Zikhron Yaakov",closed,1919,[1919],1950,Late 1950's,3012 W Cumberland St,null,Philadelphia,PA,19132,39.99411204,-75.18109480,true,null,null,null,null,"Chevra Thillum Anshe Sfard became Zichron Jacob Talmud Torah in 1919. Combined with Aitz Chaim to form Aitz Chaim Zichron Yaacov in 1925. Yellow brick building built 1920; subsequently, Ebenezer Church of Christ.",general,null
080a3d05-fb48-4992-a51e-c52877e1ba05,"Chevra Tehilim. See, Beth HaKeneseth Reb Eichler",unknown,1925,[1925],null,null,715 S. 4th St,South Philadelphia,Philadelphia,PA,19147,39.94007670,-75.14927599,true,null,null,null,null,null,null,null
c751b26d-c205-4227-9c49-9a64d35c9d86,"Chevra Tehillim [Congregation] See, Aitz Chaim VeZichron Jacob",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
cb2d06ef-a7f2-4a18-8179-7b7879c14dc8,"Chevra Vohliner Anshe Kuppel. See, Anshe Kuppel Vohliner",closed,1924,1924            [1927],1960,Sold early 1960's,2016 N. 32nd St,null,Philadelphia,PA,19121,39.98730300,-75.18574200,true,null,null,null,null,Met in homes until 1926. Opened new synagogue in Strawberry Mansion at 32nd & Page Sts. Monastricher Rebbe briefly used Shul.,general,null
83953470-6bf0-4faf-9b76-f120d6f69ee8,"Colored Hebrew Community [The] See, Adat Beyt Mosheh",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
c1db7691-3fd2-4388-ba29-71f96be856e8,Community Torah of Bucks County.,active,2002,2002,null,Active,8 Surry Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Dovid Max,null,null,null,null,null,null
631937ee-e026-4b2e-b0ad-16504e89e037,Congregation,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9dba5f36-c4db-460c-8696-90dee3ffc7fb,Daily Minyan and Torah Study,unknown,null,null,null,null,1518 Walnut St,Center City,Philadelphia,PA,19102,39.94941515,-75.16692522,true,null,null,null,null,null,null,null
bf2b727f-4051-45f7-ae6b-3f7d82f1fda1,"Di Rusishe Shul. See, B'nai Abraham- Anshe Russ",unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ffd6fbfa-69bb-465f-99c1-aecd395ffc3e,Dirshu Tov. See B'nai Jacob-Dishu Tov,closed,1891,1891,1960,Early 1960's,924-6 New Market St,null,Philadelphia,PA,19123,39.96445140,-75.13900700,true,null,null,null,null,Earlier location at 2nd & Vine. Merged with B'nai Jacob in 1962.,general,null
a6e49e83-6a6d-4162-bfed-d57caec01500,Dorshe Sholom Congregation,unknown,null,null,null,null,924 New Market St,null,Philadelphia,PA,19123,39.96425810,-75.13919747,true,null,null,null,null,null,null,null
4e94b8fc-9a28-443e-9efc-4d3a1b7a3773,Dorshei Derekh Minyon,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34cad903-4abc-490f-ab03-eed1c724da67,Dorshey Sholem Nusach HaAri,unknown,1923,[1924],null,null,3046-8 Birch St,Richmond,Philadelphia,PA,null,39.99062100,-75.11695000,true,null,null,null,null,null,null,null
149e5ac4-0c9f-45dd-a1a9-337eb6c2ce81,East Lane Temple,unknown,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
dacba589-a43c-465b-bd75-0afcff30ef0c,East Oak Lane Temple,unknown,1940,1940,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"Successor to the Kensington & Allegheny synagogue organized by Harry Weiss. Met at 1100 Oak Lane Rd. After a fire, rented space at 67th & Lakeside; then held services at the Cedarbrook County Club in Wyncote. Disbanded when Rabbi Levine died.",general,null
8da0adaf-5e2e-4a24-ad02-536ad561a60e,"Eastern Women's Talmud Torah. Also, Old Lady Sack's Shul; Vine Street Synagogue",closed,1910,1910,1932,1932,820 N 5th St 205 Vine St,null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Pearlman,null,null,null,"Moved from red brick 3-storey building to 205 Vine St in 1933, then to 820 N.5th St. Founders were women.",general,null
2ea07b69-c69f-48cc-b70e-b241de38ff36,Emanu-el Congregation See B'nai Israel-Emanu- el,closed,1925,[1925],1985,1985,1524 Champlost Ave,Ogontz,Philadelphia,PA,19141-0000,40.04458100,-75.14636100,true,Maurice Lazowick,null,null,null,After 1985 combined and became Melrose Park B'nai Israel-Emanu-El,general,null
2ea07b69-c69f-48cc-b70e-b241de38ff36,Emanu-el Congregation See B'nai Israel-Emanu- el,closed,1925,[1925],1985,1985,1524 Champlost Ave,Ogontz,Philadelphia,PA,19141-0000,40.04458100,-75.14636100,true,Max Farber,null,null,null,After 1985 combined and became Melrose Park B'nai Israel-Emanu-El,general,null
2ea07b69-c69f-48cc-b70e-b241de38ff36,Emanu-el Congregation See B'nai Israel-Emanu- el,closed,1925,[1925],1985,1985,1524 Champlost Ave,Ogontz,Philadelphia,PA,19141-0000,40.04458100,-75.14636100,true,Joseph Warren,null,null,null,After 1985 combined and became Melrose Park B'nai Israel-Emanu-El,general,null
230a51ce-ca8d-4758-8020-1bdaa9fa13aa,"Emunas Israel Ohev Sholom. See, [The] Hungarian Synagogue; Ohev Sholom",closed,1881,1881,1967,1960's.,515 Gaskill (Wheatley Hall),null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Elias Fried,null,1890,null,"Founded by Charles Kline, Joseph Weitz & Nathan Leidner as a Landsleit Shul. First met around 7th & South Sts. The Garrick Theatre (""Wheatley Dramatic Hall"") was purchased remodeled and dedicated in 1891. Largest Hungarian congregation in Phl. Emunath Israel and Ohev Sholom combined in 1887 to form this large Hungarian congregation. [Austro-Hungary] [Hungary]",general,null
230a51ce-ca8d-4758-8020-1bdaa9fa13aa,"Emunas Israel Ohev Sholom. See, [The] Hungarian Synagogue; Ohev Sholom",closed,1881,1881,1967,1960's.,515 Gaskill (Wheatley Hall),null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Moses Weinberger,null,1892,null,"Founded by Charles Kline, Joseph Weitz & Nathan Leidner as a Landsleit Shul. First met around 7th & South Sts. The Garrick Theatre (""Wheatley Dramatic Hall"") was purchased remodeled and dedicated in 1891. Largest Hungarian congregation in Phl. Emunath Israel and Ohev Sholom combined in 1887 to form this large Hungarian congregation. [Austro-Hungary] [Hungary]",general,null
230a51ce-ca8d-4758-8020-1bdaa9fa13aa,"Emunas Israel Ohev Sholom. See, [The] Hungarian Synagogue; Ohev Sholom",closed,1881,1881,1967,1960's.,515 Gaskill (Wheatley Hall),null,Philadelphia,PA,null,39.95272370,-75.16352620,true,Simon Englander - over 50 years,null,1900,null,"Founded by Charles Kline, Joseph Weitz & Nathan Leidner as a Landsleit Shul. First met around 7th & South Sts. The Garrick Theatre (""Wheatley Dramatic Hall"") was purchased remodeled and dedicated in 1891. Largest Hungarian congregation in Phl. Emunath Israel and Ohev Sholom combined in 1887 to form this large Hungarian congregation. [Austro-Hungary] [Hungary]",general,null
