id,synagogue_id,synagogue_name,street_address,city,state,zip_code,start_year,end_year,source,latitude,longitude,formatted_address,geocode_status
c592b9f4-8122-4433-9eae-aa0a1a9faf2b,78c8fe5c-39f7-407b-a2cb-f4cc37b13a88,Temple Emanuel,Donahue Avenue,Cherry Hill Township,NJ,08002,1970.0,1991.0,other_addresses,39.9280432,-75.0582414,"Donahue Ave, Cherry Hill Township, NJ 08002, USA",OK
7f0204ba-fa4d-4fac-a7d0-c3ad6effa104,78c8fe5c-39f7-407b-a2cb-f4cc37b13a88,Temple Emanuel,1101 Springdale Road,Cherry Hill Township,NJ,08003,1992.0,,other_addresses,39.8810532,-74.9694074,"1101 Springdale Rd, Cherry Hill Township, NJ 08003, USA",OK
7263b2d1-ab10-4973-b9b1-c9928ba3501f,78c8fe5c-39f7-407b-a2cb-f4cc37b13a88,Temple Emanu-El,299 John F Kennedy Way,Willingboro,NJ,08046,1991.0,1994.0,other_addresses,40.0223465,-74.8844543,"299 John F Kennedy Way, Willingboro, NJ 08046, USA",OK
16c9e888-88e2-4265-9c89-0409c923f0e5,c5ff16eb-93ea-45cc-a6cf-e6145677956b,Adath Emanu-El,205 Elbow Lane,Philadelphia,PA,19106,1997.0,,other_addresses,39.9492436,-75.14510109999999,"205 Elbow Ln, Philadelphia, PA 19106, USA",OK
32abbbb7-02f4-4625-9ae7-dd2acee53dc9,911b03af-0d70-43d2-8a37-3da43ebc71fd,Temple Sinai,2101 New Albany Road,Cinnaminson,NJ,08077,1969.0,,other_addresses,40.0050039,-74.97269519999999,"2101 New Albany Rd, Cinnaminson, NJ 08077, USA",OK
ef48069a-2a56-4eb1-8355-8009866b20d5,b6b45beb-f216-4cb9-ba1d-8164d4f0b2ac,Torah Links Minyan,1092 Springdale Road,Cherry Hill Township,NJ,08003,2012.0,,other_addresses,39.8784802,-74.97128459999999,"1092 Springdale Rd, Cherry Hill Township, NJ 08003, USA",OK
34d3667f-67b4-4217-8e9d-fd1a9dad3356,c91a3181-6613-4847-bf85-819e9cd9e78b,Congregation Beit Tefilah,817 Cooper Landing Road,Cherry Hill Township,NJ,08002,1997.0,,other_addresses,39.937179,-75.01021539999999,"817 Cooper Landing Rd, Cherry Hill Township, NJ 08002, USA",OK
5c683c16-a70a-4a6c-9a10-c2d1698ba170,e344763f-c3d2-4dcb-8595-bbda770747ac,A.M. Burd's Shul,Westview & Wissahickon Ave,Philadelphia,PA,19119,,,dad_data,40.0409998,-75.1997799,"Westview Ave & Wissahickon Ave, Philadelphia, PA 19119, USA",OK
a0687c78-7723-48b9-898a-f478d009b018,e85f2292-a2fd-4e18-bb3a-d8109f0ccb5f,Abraham Potash Shtiebl [Reverend],1031 Wyoming Avenue,Philadelphia,PA,19140,,,dad_data,40.0240409,-75.14213699999999,"1031 Wyoming Ave, Philadelphia, PA 19140, USA",OK
b653e08b-9b9d-440c-822f-e4c3800df75a,bede2b4b-1647-4f8f-a44f-24a3c00597f0,Adas Moishe Montefiore,2911 North 9th Street,Philadelphia,PA,19133,,,dad_data,39.99620100000001,-75.1452077,"2911 N 9th St, Philadelphia, PA 19133, USA",OK
1edda927-b965-45ee-a01f-c47961a5641c,26b87bf3-33bc-4179-a131-d3e8ddabc766,Adath Israel Nusach Sfard,224 Christian Street,Philadelphia,PA,19147,,,dad_data,39.9361299,-75.14797899999999,"224 Christian St, Philadelphia, PA 19147, USA",OK
c7b51a06-297e-49ac-8d49-da7d54c8b2ae,a7630ae8-e02b-4b36-be75-9c199a1e308b,Adath Jeshurun Havurah,7763 Old York Road,Melrose Park,PA,19027,,,dad_data,40.07045780000001,-75.133484,"7763 Old York Rd, Melrose Park, PA 19027, USA",OK
8424e258-a0bc-46fb-bfd3-fbed71ffc909,0b9b5241-df07-4cff-8bda-ad185ad25afd,"Adath Jeshurun Talmud Torah Congregation. Also, Ezras Israel; [The] Carpenter's Shul",2113 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.9222938,-75.1565488,"2113 S 6th St, Philadelphia, PA 19148, USA",OK
ac1d6dab-f78d-46f2-9535-c39da577da4b,e49b3a56-440e-4d45-9178-35e5fbae1668,Adath Tikvah of Whitaker Ave,7838 Whitaker Avenue,Philadelphia,PA,19111,,,dad_data,40.06544179999999,-75.0697871,"7838 Whitaker Ave, Philadelphia, PA 19111, USA",OK
05130d5e-ba86-41d7-b776-9a68fbb3e3e5,47dccddf-a083-4ce8-83d0-1b220fe64c48,"Agudas Achim Rumanian Congregation. Also see, Or Chudosh; Or Chodash-Agudas Achim; Or Chudosh- Agudas Achim -- Rumanian American Congregation",512 South 3rd Street,Philadelphia,PA,19147,,,dad_data,39.9421342,-75.14762309999999,"512 S 3rd St, Philadelphia, PA 19147, USA",OK
f43b6e1b-8ed7-4a4a-89a0-3f995164ac67,2d212090-9278-4b43-b583-ab070513b836,Agudas Israel,2401 North 59th Street,Philadelphia,PA,19131,,,dad_data,39.9901625,-75.2440582,"2401 N 59th St, Philadelphia, PA 19131, USA",OK
b1c3969b-d038-46e2-bd2d-2d92ae6e8ba8,b56e89d3-9b6e-4a5d-94cd-69c782bbe55f,Agudath Achim,5944 Catharine Street,Philadelphia,PA,19143,,,dad_data,39.950684,-75.2425334,"5944 Catharine St, Philadelphia, PA 19143, USA",OK
4a2720fb-0497-4dc3-beae-7dc5ec86a89a,a49b4d71-f629-4f19-9726-ad3fd3894c0d,Ahavas Achim Anshe Vitebsk,1929 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.92420389999999,-75.15610699999999,"1929 S 6th St, Philadelphia, PA 19148, USA",OK
2ea25bfc-f9fe-42f5-8811-2d73e4a7ce6e,73c48d1e-2cf9-4472-9da0-d4f894229525,"Ahavas Achim Podolier Verein Anshe Sfard. Also, [Chevra] Ahavas Achim",320 Catharine Street,Philadelphia,PA,19147,,,dad_data,39.93789719999999,-75.14892789999999,"320 Catharine St, Philadelphia, PA 19147, USA",OK
dc41df5e-482b-4c29-ae94-0ad19a101fd9,07900394-2c0c-433b-9b31-34bfd5005e47,Ahavas Chesed Anshe Shavel [Chevra],322 Bainbridge Street,Philadelphia,PA,19147,,,dad_data,39.9402939,-75.14881470000002,"322 Bainbridge St, Philadelphia, PA 19147, USA",OK
e8cfa695-a718-447d-afb8-ef5ca00e6518,e345ab70-f916-4d14-b9aa-ba1bac88440e,Ahavas Israel,29 West Rittenhouse Street,Philadelphia,PA,19144,,,dad_data,40.0373733,-75.1773213,"29 W Rittenhouse St, Philadelphia, PA 19144, USA",OK
033648ad-8b2e-46e7-b3c8-53f20c2b9a50,e345ab70-f916-4d14-b9aa-ba1bac88440e,Ahavas Israel,322 Bainbridge Street,Philadelphia,PA,19147,,,dad_data,39.9402939,-75.14881470000002,"322 Bainbridge St, Philadelphia, PA 19147, USA",OK
5a40ac28-8f5f-4e1f-81e2-68f2ce73eabe,dde34143-c76d-46e8-a52b-a88fdd098850,"Ahavas Israel Anshe Kensington. Also, Ahavath Israel of Kensington",2302 North Mascher Street,Philadelphia,PA,19133,,,dad_data,39.985338,-75.13441100000001,"2302 N Mascher St, Philadelphia, PA 19133, USA",OK
72da838e-2c97-4f06-8dae-50aa1a8f7d11,e345ab70-f916-4d14-b9aa-ba1bac88440e,"Ahavas Israel. Also, [Chevra] Ahavas Israel Anshe Sfard",3900 Brown Street,Philadelphia,PA,19104,,,dad_data,39.9675645,-75.2005977,"3900 Brown St, Philadelphia, PA 19104, USA",OK
5fdc8f53-7d24-4e22-a002-1bfe1dd394f4,95a55be7-95f7-4de8-a71d-545e851ce691,Ahavas Torah Congregation,1937 North Franklin Street,Philadelphia,PA,19122,,,dad_data,39.981511,-75.14667089999999,"1937 N Franklin St, Philadelphia, PA 19122, USA",OK
89f27fec-57bc-47f8-93a5-eab7fd1a0218,73b92e52-a527-4c81-a677-17259e406706,Ahavath Zion,815 South 4th Street,Philadelphia,PA,19147,,,dad_data,39.9377422,-75.1498714,"815 S 4th St, Philadelphia, PA 19147, USA",OK
688b67fa-20a0-4488-a448-91f86d4f35f2,5c6f477a-47ce-4120-8a14-98d2ef38beb1,Aitz Chaim,1420 Walnut Street,Philadelphia,PA,19102,,,dad_data,39.9485299,-75.1654459,"1420 Walnut St, Philadelphia, PA 19102, USA",OK
5915d546-3c46-4bc8-ab8b-182a8a2cf737,5c6f477a-47ce-4120-8a14-98d2ef38beb1,Aitz Chaim,7th & Dickinson Sts,Philadelphia,PA,19147,,,dad_data,39.9301977,-75.1565787,"Dickinson St & S 7th St, Philadelphia, PA 19147, USA",OK
54ec5188-b802-464a-92ef-5ef38f65d470,5c6f477a-47ce-4120-8a14-98d2ef38beb1,"Aitz Chaim. Also, Heiner Fiscal ""chicken foot"" Shul; Kaiserman Shul",4166 Viola Street,Philadelphia,PA,19104,,,dad_data,39.9750469,-75.2085943,"4166 Viola St, Philadelphia, PA 19104, USA",OK
1800f2cd-9048-45ab-85af-ca540abb98bd,cf776561-eec4-494f-a3b6-89a5142da812,"Anshe Emeth. Also, Aitz Chaim",1537 South 7th Street,Philadelphia,PA,19148,,,dad_data,39.92924350000001,-75.1565218,"1537 S 7th St, Philadelphia, PA 19148, USA",OK
8c875756-9a40-41fb-989a-ee6e5b4eeca9,cf776561-eec4-494f-a3b6-89a5142da812,"Anshe Emeth. See, B'nai Halberstam",New Market Street,Philadelphia,PA,19123,,,dad_data,39.9644572,-75.1390099,"New Market St, Philadelphia, PA 19123, USA",OK
76296450-791d-4416-b054-8cb8f809e293,bf77fea9-17cc-4010-8acb-2c254be24137,Anshe Ostropolier,916 North Franklin Street,Philadelphia,PA,19123,,,dad_data,39.9678839,-75.1495399,"916 N Franklin St, Philadelphia, PA 19123, USA",OK
0dc8e829-d306-4dfb-9c01-78507a3ed02f,449210f9-0208-4a59-9b1f-25587c2a46b9,Anshe Sholem,2800-6 Germantown Avenue,Philadelphia,PA,19133,,,dad_data,39.9949133,-75.1476265,"2800-6 Germantown Ave, Philadelphia, PA 19133, USA",OK
e53819d8-d5f8-4542-9f6e-93d2b85e3289,da949dd2-7d59-45b6-9792-0217ffa4120d,Anshe Shulamit,4th & Poplar Sts,Philadelphia,PA,19123,,,dad_data,39.965736,-75.14407299999999,"4th St & Poplar St, Philadelphia, PA 19123, USA",OK
c2de73eb-22a9-48eb-9f00-962b0b9770b2,2261c05b-a06f-40c5-9a4a-19128ffdd981,Anshe Wohliner,322 Bainbridge Street,Philadelphia,PA,19147,,,dad_data,39.9402939,-75.14881470000002,"322 Bainbridge St, Philadelphia, PA 19147, USA",OK
b803e173-cc30-4202-83f9-ba51554e2155,714cba29-21b1-46ed-b353-2811a7e508a7,Atereth Israel of Overbrook,1243 North 60th Street,Philadelphia,PA,19151,,,dad_data,39.9710448,-75.2390913,"1243 N 60th St, Philadelphia, PA 19151, USA",OK
2a4a00f5-1bcb-4dec-a493-d08cc19e86e9,2cf72634-3a0c-4bef-8f45-a80cc9c3545d,"Austrian Galizianer Shul. Also, Ohavas Achim Ostreicher",507 Tasker Street,Philadelphia,PA,19148,,,dad_data,39.9287842,-75.15432,"507 Tasker St, Philadelphia, PA 19148, USA",OK
9c24d519-6a29-4dd1-83fc-f30d0ac703c6,e5c0959d-9bb1-420c-abe7-11c35ff6e884,Beit Harambam,9981 Verree Road,Philadelphia,PA,19115,,,dad_data,40.1037178,-75.03499769999999,"9981 Verree Rd, Philadelphia, PA 19115, USA",OK
85b71210-cddf-4bdf-9925-7070ab1ce774,206363fc-e57d-4271-be2b-1bea063f9d30,Bessarbier Talmud Torah,1627 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.9277477,-75.155312,"1627 S 6th St, Philadelphia, PA 19148, USA",OK
24a8ca0f-c4c3-45ef-b2de-71126c936493,d36ff4a5-177e-490c-8a7e-4661b3fad91e,Beth Abraham,3040 North 22nd Street,Philadelphia,PA,19132,,,dad_data,40.0012799,-75.1666255,"3040 N 22nd St, Philadelphia, PA 19132, USA",OK
e7f59bdb-a615-4c3f-845f-c8e578639410,48eb076d-cc47-46b1-a827-054ac61b387a,Beth Ami,9201 Bustleton Avenue,Philadelphia,PA,19115,,,dad_data,40.079034,-75.0403542,"9201 Bustleton Ave, Philadelphia, PA 19115, USA",OK
78f97fc1-b892-4c88-80f0-6e5dcd8ae8cc,f681cc50-35a5-44e1-890d-b5baec6cb9a6,Beth Chaim,350 East Street Road,Trevose,PA,19053,,,dad_data,40.1456167,-74.9927215,"350 E Street Rd, Trevose, PA 19053, USA",OK
190061cc-37ad-462b-86ff-b8c20f8250b2,68917971-0731-4934-a90d-a0746204e56a,Beth David,328 Catharine Street,Philadelphia,PA,19147,,,dad_data,39.938067,-75.14931419999999,"328 Catharine St, Philadelphia, PA 19147, USA",OK
9c6f2e7c-95d4-4654-be81-e5e64f2bed3c,68917971-0731-4934-a90d-a0746204e56a,Beth David,528 Bainbridge Street,Philadelphia,PA,19147,,,dad_data,39.9409454,-75.1519321,"528 Bainbridge St, Philadelphia, PA 19147, USA",OK
2cf9f88d-b69c-4c81-83ae-f4f238b6ccec,742e6e55-ffee-4321-b13b-f26a63e39b5c,Beth David Reform,1130 Vaughan Lane,Philadelphia,PA,19035,,,dad_data,40.0374916,-75.27477259999999,"1130 Vaughan Ln, Gladwyne, PA 19035, USA",OK
5799fdb3-0bf3-4b2a-8e39-ff0ab73b41de,742e6e55-ffee-4321-b13b-f26a63e39b5c,Beth David Reform,5220 Wynnefield Avenue,Philadelphia,PA,19131,,,dad_data,39.99136,-75.2306404,"5220 Wynnefield Ave, Philadelphia, PA 19131, USA",OK
38a5df73-97ea-41d2-a955-c4a696b541f2,99d16a97-7c13-4639-a506-0a6e1c138e6f,Beth El Emeth,Franklin Place,Philadelphia,PA,19123,,,dad_data,39.963082,-75.1507618,"Franklin Pl, Philadelphia, PA 19123, USA",OK
9f5c37cb-87ab-4bb1-9a46-451363865604,3be60ad9-737b-4b6d-8ad5-f0f31df414ac,Beth El of Bucks County,375 Stony Hill Road,Yardley,PA,19067,,,dad_data,40.2109663,-74.8500832,"375 Stony Hill Rd, Yardley, PA 19067, USA",OK
b899f6e2-8b24-4577-9c76-35bf4e3302c1,36e0ec3b-8ca7-45eb-9ff2-a88ef1407d6c,"Beth El, Suburban",715 Paxon Hollow Road,Broomall,PA,19008,,,dad_data,39.9614462,-75.3599432,"715 Paxon Hollow Rd, Broomall, PA 19008, USA",OK
fa160e18-0b67-4732-9ffe-f39f3ab6ec7e,5a69af17-681b-4beb-b6bb-cdedb6a827b4,Beth El-Ner Tamid,715 Paxon Hollow Road,Broomall,PA,19008,,,dad_data,39.9614462,-75.3599432,"715 Paxon Hollow Rd, Broomall, PA 19008, USA",OK
515e599c-0c59-402d-8101-b4429d487fdb,7c93908c-cf6e-405e-acc2-ec6f3f7b9303,Beth Elohim,16th St & Columbia Ave,Philadelphia,PA,,,,dad_data,39.9525839,-75.1652215,"Philadelphia, PA, USA",OK
c1291737-d112-49dd-9418-dc8cfa387524,7c93908c-cf6e-405e-acc2-ec6f3f7b9303,"Beth Elohim. Also, Krakauer-Beth Elohim Beneficial Association; [The] Hollander Shul; B'nai Israel",510 South 5th Street,Philadelphia,PA,19147,,,dad_data,39.9425031,-75.1507867,"510 S 5th St, Philadelphia, PA 19147, USA",OK
d2d84e80-02d4-415b-b8ef-c5c9c7548f8f,074134ae-f5d3-475a-8a54-39e291fd2963,Beth HaKeneseth,900 North 7th Street,Philadelphia,PA,19123,,,dad_data,39.9675243,-75.14869379999999,"900 N 7th St, Philadelphia, PA 19123, USA",OK
4009b8f0-8126-43da-b75c-8d8082edbf0b,30a0a94f-df5a-477c-9c61-99f64793bc80,Beth HaKeneseth Ben Markowitz,5th Street,Philadelphia,PA,19106,,,dad_data,39.9506064,-75.1489132,"5th St, Philadelphia, PA 19106, USA",OK
8522b79a-f4ec-4507-972e-ad207b5ad0f9,35c788f7-cbc4-47b7-8973-0fa0c8888311,Beth HaKeneseth Brezofsky,3221 Clifford Street,Philadelphia,PA,19121,,,dad_data,39.9835328,-75.1871956,"3221 Clifford St, Philadelphia, PA 19121, USA",OK
2337d463-24b3-4529-9608-0fe1e11e9dc9,9071014d-f9d5-4ccb-a51a-b3daf6386e78,Beth HaKeneseth Northern Hungarian,415 North 4th Street,Philadelphia,PA,19123,,,dad_data,39.9583398,-75.14503409999999,"415 N 4th St, Philadelphia, PA 19123, USA",OK
3ed64310-3691-41b7-a60c-dbb7f5c9b647,a6c0f71d-fd23-4e80-b239-cce48007ecd7,Beth HaKneseth-Beth Shalom,2302 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.9201015,-75.1574015,"2302 S 6th St, Philadelphia, PA 19148, USA",OK
4300bda6-7ac4-47fd-bd6f-9ba326d5de8c,5ce6fa31-1824-49f0-9d23-f138695791f7,Beth Hakneseth-Talmud,2340 North 30th Street,Philadelphia,PA,19132,,,dad_data,39.9926257,-75.18143479999999,"2340 N 30th St, Philadelphia, PA 19132, USA",OK
aea1073f-afa8-486d-a938-2bc13d785575,37dcbb2f-2376-4ab9-8f29-203b1e6d722a,Beth HaMedrash Anshe Kaneau,1924 South 6th Street,Philadelphia,PA,19148,,,dad_data,39.9244223,-75.1564695,"1924 S 6th St, Philadelphia, PA 19148, USA",OK
5ce90b13-72b6-4bb6-af5f-95cdde4f7705,5f6956d8-ad58-4df1-a047-cdcc7a31d81d,Beth HaMedrash Dorshe Sholom,3046 West Berks Street,Philadelphia,PA,19121,,,dad_data,39.9850285,-75.1841742,"3046 W Berks St, Philadelphia, PA 19121, USA",OK
cdbc8aa9-db3a-4eac-9171-421d1df12bc2,284bba3d-2067-48ad-ac16-97b34557bb06,"Beth HaMedrash HaGadol Nusach Ashkenaz.         Also see, [The] Khelmer Shul",4 Street,Philadelphia,PA,19120,,,dad_data,40.0450937,-75.1271159,"4 St, Philadelphia, PA 19120, USA",OK
30b30de7-1f17-405b-8066-6d12c8535fab,9e0e125e-7310-41f2-8958-010f77fb7be3,Beth HaMedrash Hare,5601 Woodcrest Avenue,Philadelphia,PA,19131,,,dad_data,39.9903665,-75.236251,"5601 Woodcrest Ave, Philadelphia, PA 19131, USA",OK
c254a33f-d40a-4d0a-97bd-c14b91dae0ab,dca174dc-48b1-43f9-a71e-927edbcc06c7,Beth HaMedrash Reb Sofronski,McKean Street,Philadelphia,PA,,,,dad_data,39.9257924,-75.1708782,"McKean St, Philadelphia, PA, USA",OK
2e02cecb-248d-40dd-bfac-9a0b4254fbe6,3c902526-448e-436d-8ab2-fee78e9bf465,Beth Hillel-Beth El,1001 Remington Road,Wynnewood,PA,19096,,,dad_data,39.9952853,-75.26941649999999,"1001 Remington Rd, Wynnewood, PA 19096, USA",OK
add4fea5-ac3b-470f-abc2-02ce3034876b,070948a5-f6f0-44ef-afa9-9b4b882be0d3,Beth Jacob Anshe Dadmoor,6th & Wolf St (SW corner),Philadelphia,PA,19148,,,dad_data,39.9202165,-75.1571635,"S 6th St & Wolf St, Philadelphia, PA 19148, USA",OK
fbb2ac5d-be45-4c36-9ce0-2826f1b7cbea,7b7502be-d95a-4ce3-a660-6539a17fd5ad,Beth Jacob Anshe,414 Christian Street,Philadelphia,PA,19147,,,dad_data,39.9369313,-75.15085479999999,"414 Christian St, Philadelphia, PA 19147, USA",OK
77f2e5e3-5658-468b-bcf6-90d1701ffb2e,3b20c27f-ac31-4ccc-b5a6-2369eff87e9d,Beth Jacob of West Philadelphia [Chevra],4008 Poplar Street,Philadelphia,PA,19104,,,dad_data,39.972383,-75.20457499999999,"4008 Poplar St, Philadelphia, PA 19104, USA",OK
91d481b1-84f5-4dba-83a4-f39fbf7c0104,2e2a3422-e7c8-40e6-b40b-e7390ba4c140,Beth Or Reform Congregation,239 Welsh Road,Philadelphia,PA,19006,,,dad_data,40.1134612,-75.0587725,"239 Welsh Rd, Huntingdon Valley, PA 19006, USA",OK
9c464477-0dd0-47cd-af0d-5ff1d51a5f9a,2e2a3422-e7c8-40e6-b40b-e7390ba4c140,Beth Or Reform Congregation,Dager Road,Philadelphia,PA,,,,dad_data,40.1745576,-75.2294782,"Dager Rd, Lower Gwynedd Township, PA, USA",OK
47652ced-4c47-4580-891d-234974c7392a,2e2a3422-e7c8-40e6-b40b-e7390ba4c140,Beth Or Reform Congregation,500 East Mount Pleasant Avenue,Philadelphia,PA,19119,,,dad_data,40.0649459,-75.18121359999999,"500 E Mt Pleasant Ave, Philadelphia, PA 19119, USA",OK
935c62b6-423d-4c5a-b22a-61946bf4a18f,71aac2ff-9f52-48a4-a5f7-974c4e306a73,Beth Tefilath Israel,3911 Powelton Avenue,Philadelphia,PA,19104,,,dad_data,39.9599222,-75.20077309999999,"3911 Powelton Ave, Philadelphia, PA 19104, USA",OK
a696ca35-2e8d-421f-8220-fb13ab1c0f55,46dfd8bb-c5d1-47d7-a40e-10e34afa80bd,Beth Tikvah-B'nai,1001 Paper Mill Road,Glenside,PA,19038,,,dad_data,40.093986,-75.2046472,"1001 Paper Mill Rd, Glenside, PA 19038, USA",OK
13bb9485-008b-46ce-9b36-77633d3328ff,08bceb73-64d8-4ebc-9057-b079a2356c53,Bialostotski Minyan,1410 South 5th Street,Philadelphia,PA,19147,,,dad_data,39.9307098,-75.15342679999999,"1410 S 5th St, Philadelphia, PA 19147, USA",OK
f0e85040-ccb1-4d70-8b48-716dd76d4a93,fdcb4cbb-ef47-4793-a921-54ec7bf88856,Bikur Cholim [Chevra ],"Mercantile Hall, Franklin & Poplar Sts",Philadelphia,PA,19123,,,dad_data,39.9677394,-75.1495671,"N Franklin St & Poplar St, Philadelphia, PA 19123, USA",OK
0c15f49f-5183-4a4f-81e5-bd51efb094eb,c8ec628c-2c33-4c2c-bd41-06d7444be905,Birchas Shalom,5820 Woodcrest Avenue,Philadelphia,PA,19131,,,dad_data,39.9880117,-75.23986839999999,"5820 Woodcrest Ave, Philadelphia, PA 19131, USA",OK
f2b9b171-43ae-49f3-9f04-bd9b779d9c0a,b85c2fa6-81e7-4e68-af12-9860c9d9649b,B'nai Aaron of Parkside,1713 North 42nd Street,Philadelphia,PA,19104,,,dad_data,39.9753402,-75.2096131,"1713 N 42nd St, Philadelphia, PA 19104, USA",OK
23967acd-743a-4283-968d-fc1c0c7c92a0,27b24f76-c627-4b71-ac20-8c4866ef97f8,B'nai David Congregation,418 Lombard Street,Philadelphia,PA,19147,,,dad_data,39.9425657,-75.14972879999999,"418 Lombard St, Philadelphia, PA 19147, USA",OK
175baa6b-2c29-4059-bb6c-36ba29be720c,d8674370-76ec-4beb-8108-a716d3319e3c,B'nai David,3221 Clifford Street,Philadelphia,PA,19121,,,dad_data,39.9835328,-75.1871956,"3221 Clifford St, Philadelphia, PA 19121, USA",OK
b4be4865-c242-4a1d-9251-a77f1b70f431,fb792b69-35b4-4cef-85a7-d5a21792d0d2,B'nai Ephraim,715 Fairmount Avenue,Philadelphia,PA,19123,,,dad_data,39.9643171,-75.14989709999999,"715 Fairmount Ave, Philadelphia, PA 19123, USA",OK
044cb08d-701c-47ab-961e-3e8a5680863f,af4d1e72-1ddd-4485-9251-df151775b813,B'nai Israel Anshe Polin,324 Fitzwater Street,Philadelphia,PA,19147,,,dad_data,39.9389571,-75.14907470000001,"324 Fitzwater St, Philadelphia, PA 19147, USA",OK
31ec941b-d1d8-4961-a47d-651ba35ee7b4,665d7407-3fa1-4a49-bb20-8128a3aa3c60,"B'nai Israel-Ohev Zedek. See, B'nai Halberstam",8201 Castor Avenue,Philadelphia,PA,19152,,,dad_data,40.0642837,-75.05328589999999,"8201 Castor Ave, Philadelphia, PA 19152, USA",OK
b2d10ecf-81c7-4650-9d56-ce8c695b9589,f163c25f-ad37-4167-a20e-c456c7f3a915,B'nai Jacob - Dirshu Tov,1147 Gilham Street,Philadelphia,PA,19111,,,dad_data,40.0446666,-75.081165,"1147 Gilham St, Philadelphia, PA 19111, USA",OK
88db1b74-1b47-4d8d-9d71-edf8a8c320db,96d1fcd5-f57f-4369-9a37-d39d51967323,B'nai Jacob Anshe Sfard,323 North 2nd Street,Philadelphia,PA,19106,,,dad_data,39.9561582,-75.142427,"323 N 2nd St, Philadelphia, PA 19106, USA",OK
456307a1-bd57-491b-9f06-f519a2b06494,26a438d9-83e5-4271-b8c7-c566f1c0ade5,"B'nai Jeshurun. Also, B'nai Jeshurun of Mount Airy",Diamond Street,Philadelphia,PA,19122,,,dad_data,39.9831864,-75.1448177,"Diamond St, Philadelphia, PA 19122, USA",OK
96b50e66-5d79-4809-943f-f99fa48f4511,3f8aaee7-8171-4d01-9fc1-99e00f1b68d0,B'nai Joseph,525 Bainbridge Street,Philadelphia,PA,19147,,,dad_data,39.9412822,-75.15174329999999,"525 Bainbridge St, Philadelphia, PA 19147, USA",OK
3134acc4-01fb-4c02-83f4-1df2d1a3700c,3bf15809-6d9d-4338-b267-b8e79f43ed3f,B'nai Menasha,722 North 38th Street,Philadelphia,PA,19104,,,dad_data,39.9663682,-75.19814819999999,"722 N 38th St, Philadelphia, PA 19104, USA",OK
b22fa873-8c9d-48b1-872e-5d60d98e3526,3bf15809-6d9d-4338-b267-b8e79f43ed3f,"B'nai Menasha. Also, The White Shul",2339 North 31st Street,Philadelphia,PA,19132,,,dad_data,39.9924727,-75.1827971,"2339 N 31st St, Philadelphia, PA 19132, USA",OK
cc84cc39-6925-4e91-9b52-6a46edc5c253,6324d646-aba6-427e-9d2a-403a189602d2,B'nai Moishe,3836 North 18th Street,Philadelphia,PA,19140,,,dad_data,40.0125219,-75.1573128,"3836 N 18th St, Philadelphia, PA 19140, USA",OK
b6f75f17-7543-4180-8753-d48d07b0d5e2,6a3117aa-a872-47f0-a9d1-4dc949d0a139,B'nai Moses Montefiore Anshe Polin,342 Queen Street,Philadelphia,PA,19147,,,dad_data,39.93741079999999,-75.1499663,"342 Queen St, Philadelphia, PA 19147, USA",OK
4eedde73-3d62-4686-b16e-86990f457ae2,125b85ae-8c87-4dee-9028-82839760a93f,B'nai Moshe Gomel Chesed Shel Emes,314 Catharine Street,Philadelphia,PA,19147,,,dad_data,39.9380026,-75.1489952,"314 Catharine St, Philadelphia, PA 19147, USA",OK
7c1a6856-4ad3-44bb-a27e-2bc09cacbebe,770a81e4-58b9-4994-86fa-5bec68ea8a2a,B'nai Reuben Anshe Sephard [Chevra],615 South 6th Street,Philadelphia,PA,19147,,,dad_data,39.9414637,-75.1522123,"615 S 6th St, Philadelphia, PA 19147, USA",OK
7692303e-b6f5-4149-ae94-3f47a9b0b71d,33678631-8ae7-47d0-9c5d-4d91063a5037,B'nai Shram,521 Lombard Street,Philadelphia,PA,19147,,,dad_data,39.9429302,-75.151332,"521 Lombard St, Philadelphia, PA 19147, USA",OK
7a6142aa-aef6-4d40-8bd3-56c042ca79e5,f4c5586b-7410-49f6-b1d9-9591a02251ae,B'nai Torah,Knights Road,Philadelphia,PA,11082.0,,,dad_data,40.0826505,-74.9750854,"Knights Rd, Philadelphia, PA, USA",OK
903df839-2633-405a-8f42-b92320fa0305,e6b338d8-39cc-4abf-8ce4-48d0f341cd6a,B'nai Yehoshua,5343 West Berks Street,Philadelphia,PA,19131,,,dad_data,39.9864212,-75.2305683,"5343 W Berks St, Philadelphia, PA 19131, USA",OK
4dcf0baa-c54b-4215-8627-d69ebdb2f6dd,45d1a359-4b60-4403-8eec-ce1d077ac58e,B'nai Zion,532 Pine Street,Philadelphia,PA,19106,,,dad_data,39.94366249999999,-75.15157020000001,"532 Pine St, Philadelphia, PA 19106, USA",OK
5eaafd91-16ea-4580-8fda-7309279f8939,05345dec-27f6-443b-bbed-7a420c6e30e6,B'nai Zwi,5821 Upland Way,Philadelphia,PA,19131,,,dad_data,39.9852228,-75.23765329999999,"5821 Upland Way, Philadelphia, PA 19131, USA",OK
